variant,base_variant,detector,target_months,min_volume,lookback,side_mode,cost_multiplier,entry_level,exit_level,md_entry,component_entry,hazard_exit,hazard_min_history_events,hazard_min_tail_events,gross_return,cost_return,net_return,ann_return,ann_vol,sharpe,tstat,max_drawdown,mean_spread_exposure,mean_leg_gross_exposure,mean_turnover,active_fraction,event_count,hazard_exit_count,hazard_exit_fraction,event_win_rate,mean_event_net_return,event_tstat,bars,periods_per_year
quantile_band_target1m_minv10_lb252_entry0p05_contango_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target1m_minv10_lb252_entry0p05_contango_only_costx3p0,quantile_band,1,10.0,252,contango_only,3.0,0.05,0.25,,1.25,True,8,4,0.05764619615622322,0.11120312401923634,-0.042838925803034784,-0.014289422511012288,0.005308518792584993,-2.691790887313413,-4.66072271547921,-0.045644650961206415,0.12376873661670236,0.24753747323340472,0.06638115631691649,0.49143468950749464,155,14,0.09032258064516129,0.567741935483871,-8.039298717031088e-05,-1.3031596594952555,934,311.54657534246576
mad_z_target1m_minv10_lb252_entry2p0_contango_only_costx3p0_hazardexp_minh8_tail4,mad_z_target1m_minv10_lb252_entry2p0_contango_only_costx3p0,mad_z,1,10.0,252,contango_only,3.0,2.0,0.25,,1.25,True,8,4,0.054431442696630264,0.10639936411132542,-0.043042730509411736,-0.014357403943892818,0.005505791257363329,-2.6076912968125203,-4.515107811417618,-0.044483292504734886,0.1083511777301927,0.2167023554603854,0.059957173447537475,0.4400428265524625,140,14,0.1,0.5642857142857143,-8.912688180355266e-05,-1.2789079875616385,934,311.54657534246576
rank_pct_target1m_minv500_lb252_entry0p1_both_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv500_lb252_entry0p1_both_costx3p0,rank_pct,1,500.0,252,both,3.0,0.1,0.25,,1.25,True,8,4,0.042065164586383604,0.0864709858211608,-0.04307944755793146,-0.014395945306984872,0.006460312228224859,-2.2283668030918893,-3.854798209973844,-0.04537588047933163,0.31836228287841195,0.6367245657568239,0.09553349875930521,0.8387096774193549,193,45,0.23316062176165803,0.48186528497409326,-7.9622985512452e-05,-1.5007327444209528,806,269.3426349496798
quantile_band_target1m_minv500_lb252_entry0p1_both_costx3p0_hazardexp_minh8_tail4,quantile_band_target1m_minv500_lb252_entry0p1_both_costx3p0,quantile_band,1,500.0,252,both,3.0,0.1,0.25,,1.25,True,8,4,0.04182975563456517,0.0869196678177958,-0.04376353850638488,-0.014624549349914986,0.00646702720362987,-2.261402169718165,-3.9119452972308006,-0.046059971427785056,0.3191066997518611,0.6382133995037222,0.09602977667493798,0.8387096774193549,194,45,0.23195876288659795,0.4793814432989691,-8.158240285587196e-05,-1.5447565034969681,806,269.3426349496798
mad_z_target3m_minv10_lb126_entry1p5_both_costx3p0_hazardexp_minh8_tail4,mad_z_target3m_minv10_lb126_entry1p5_both_costx3p0,mad_z,3,10.0,126,both,3.0,1.5,0.25,,1.25,True,8,4,0.10572619064210753,0.16625129559510476,-0.04387832363326266,-0.014636125759862274,0.008914830966173012,-1.6417726612426524,-2.8426603165832978,-0.05336913862156971,0.3090322580645162,0.6180645161290323,0.11913978494623657,0.821505376344086,277,50,0.18050541516245489,0.5270758122743683,3.033814708967732e-05,0.7251411000218994,930,310.2123287671233
curve_md_target3m_minv10_lb126_md2p5_comp1p25_both_costx3p0_hazardexp_minh8_tail4,curve_md_target3m_minv10_lb126_md2p5_comp1p25_both_costx3p0,curve_md,3,10.0,126,both,3.0,1.25,0.25,2.5,1.25,True,8,4,0.09115968208677597,0.14495763037669965,-0.04414443163158212,-0.014724889181219517,0.008165437205442624,-1.8033191378172286,-3.122371246776774,-0.052136059322169054,0.21677419354838712,0.43354838709677423,0.11569892473118279,0.6849462365591398,269,32,0.11895910780669144,0.49814126394052044,3.845183398351941e-05,0.9461440040874226,930,310.2123287671233
curve_md_target1m_minv10_lb126_md3p0_comp1p25_both_costx3p0_hazardexp_minh8_tail4,curve_md_target1m_minv10_lb126_md3p0_comp1p25_both_costx3p0,curve_md,1,10.0,126,both,3.0,1.25,0.25,3.0,1.25,True,8,4,0.1005285002970845,0.1524810044600727,-0.04441642698559111,-0.014815616398618404,0.0069037119327381696,-2.146036298003847,-3.715771596333838,-0.05757356366184702,0.1815845824411135,0.363169164882227,0.11991434689507495,0.6263383297644539,280,13,0.04642857142857143,0.5571428571428572,3.091918718043598e-05,0.8958833574464378,934,311.54657534246576
rank_pct_target1m_minv10_lb126_entry0p05_contango_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv10_lb126_entry0p05_contango_only_costx3p0,rank_pct,1,10.0,126,contango_only,3.0,0.05,0.25,,1.25,True,8,4,0.05885518135215535,0.11398139067735424,-0.044907881363157695,-0.014979546728669723,0.005051853244171743,-2.965158725850049,-5.134047631153019,-0.04862683025309792,0.115203426124197,0.230406852248394,0.07194860813704496,0.4614561027837259,168,15,0.08928571428571429,0.5535714285714286,-7.291250345877006e-05,-1.3585480414671174,934,311.54657534246576
mad_z_target1m_minv10_lb126_entry2p0_both_costx3p0_hazardexp_minh8_tail4,mad_z_target1m_minv10_lb126_entry2p0_both_costx3p0,mad_z,1,10.0,126,both,3.0,2.0,0.25,,1.25,True,8,4,0.11305801172349894,0.16727690428853265,-0.0449233096594875,-0.014984693016555077,0.007559843504844955,-1.982143282060228,-3.4319977319088775,-0.059085967863712306,0.24261241970021416,0.4852248394004283,0.1164882226980728,0.7558886509635975,272,20,0.07352941176470588,0.6066176470588235,1.8377252527966346e-06,0.044786804291033246,934,311.54657534246576
rank_pct_target1m_minv500_lb126_entry0p1_both_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv500_lb126_entry0p1_both_costx3p0,rank_pct,1,500.0,126,both,3.0,0.1,0.25,,1.25,True,8,4,0.046892527380732366,0.09367628784999146,-0.04536134069028439,-0.015158490107160454,0.0065227138555632525,-2.3239544831836687,-4.020153041863318,-0.047448225481535294,0.3143920595533499,0.6287841191066998,0.10893300248138957,0.8312655086848635,220,40,0.18181818181818182,0.5363636363636364,-6.471033296737396e-05,-1.3570621836699033,806,269.3426349496798
quantile_band_target1m_minv10_lb126_entry0p05_contango_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target1m_minv10_lb126_entry0p05_contango_only_costx3p0,quantile_band,1,10.0,126,contango_only,3.0,0.05,0.25,,1.25,True,8,4,0.06019517546120348,0.11683964460926932,-0.04623404898176671,-0.015421905379534511,0.005079355814033948,-3.036193159952436,-5.257040766378557,-0.05013011366937351,0.11777301927194861,0.23554603854389722,0.07451820128479657,0.4689507494646681,174,16,0.09195402298850575,0.5517241379310345,-7.267824903254008e-05,-1.4007442407505846,934,311.54657534246576
mad_z_target3m_minv10_lb252_entry1p5_both_costx3p0_hazardexp_minh8_tail4,mad_z_target3m_minv10_lb252_entry1p5_both_costx3p0,mad_z,3,10.0,252,both,3.0,1.5,0.25,,1.25,True,8,4,0.08892338563211434,0.15181259833171618,-0.04860992215410921,-0.01621440554044602,0.00867712599443428,-1.8686377898449702,-3.2354677457228793,-0.051618097100367605,0.3070967741935484,0.6141935483870968,0.10064516129032257,0.8258064516129032,234,48,0.20512820512820512,0.5,-1.7525580542914274e-05,-0.33800057495184965,930,310.2123287671233
quantile_band_target1m_minv500_lb126_entry0p1_both_costx3p0_hazardexp_minh8_tail4,quantile_band_target1m_minv500_lb126_entry0p1_both_costx3p0,quantile_band,1,500.0,126,both,3.0,0.1,0.25,,1.25,True,8,4,0.04697126769892067,0.09833917156642549,-0.049945484088530126,-0.016690382491615398,0.006566266593679819,-2.541837473927767,-4.397063594263726,-0.05203236887978102,0.31141439205955335,0.6228287841191067,0.11736972704714642,0.8238213399503722,237,56,0.23628691983122363,0.5232067510548524,-7.160971551380729e-05,-1.6036419493928113,806,269.3426349496798
curve_md_target3m_minv10_lb252_md2p5_comp1p25_both_costx3p0_hazardexp_minh8_tail4,curve_md_target3m_minv10_lb252_md2p5_comp1p25_both_costx3p0,curve_md,3,10.0,252,both,3.0,1.25,0.25,2.5,1.25,True,8,4,0.08412680664622434,0.1448686309776314,-0.050815628199158865,-0.016950144474650937,0.00829864506869229,-2.042519511841462,-3.5365366345935665,-0.052241565952851496,0.22322580645161294,0.4464516129032259,0.10064516129032257,0.7129032258064516,234,41,0.1752136752136752,0.44017094017094016,-3.033864686421081e-06,-0.06421079339864584,930,310.2123287671233
curve_md_target1m_minv10_lb252_md3p0_comp1p25_both_costx3p0_hazardexp_minh8_tail4,curve_md_target1m_minv10_lb252_md3p0_comp1p25_both_costx3p0,curve_md,1,10.0,252,both,3.0,1.25,0.25,3.0,1.25,True,8,4,0.09170951729448792,0.15143760967583325,-0.05092608555395177,-0.01698698881148939,0.006963707698571865,-2.4393598276638073,-4.223648951931536,-0.057625182182898575,0.17944325481798717,0.35888650963597435,0.10920770877944326,0.6049250535331906,255,17,0.06666666666666667,0.5176470588235295,3.6686056661415514e-06,0.09170732228209942,934,311.54657534246576
mad_z_target1m_minv10_lb252_entry2p0_both_costx3p0_hazardexp_minh8_tail4,mad_z_target1m_minv10_lb252_entry2p0_both_costx3p0,mad_z,1,10.0,252,both,3.0,2.0,0.25,,1.25,True,8,4,0.10147531962558066,0.16641652787688452,-0.05270678414419387,-0.017580961560426312,0.007719834085438935,-2.2773755712687302,-3.9431800243901223,-0.0594271898998513,0.2372591006423983,0.4745182012847966,0.10963597430406853,0.7259100642398287,256,27,0.10546875,0.59765625,-3.15963494307846e-05,-0.6440302054211033,934,311.54657534246576
rank_pct_target1m_minv10_lb252_entry0p05_both_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv10_lb252_entry0p05_both_costx3p0,rank_pct,1,10.0,252,both,3.0,0.05,0.25,,1.25,True,8,4,0.11425437171485237,0.187962822932302,-0.059988797849323955,-0.02000996202234299,0.007435472399232756,-2.6911487189983734,-4.659610828048736,-0.06923651355034244,0.2554603854389722,0.5109207708779444,0.12933618843683084,0.7569593147751607,302,44,0.1456953642384106,0.5728476821192053,-3.244213570081304e-05,-0.7875122277021149,934,311.54657534246576
rank_pct_target1m_minv10_lb126_entry0p05_both_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv10_lb126_entry0p05_both_costx3p0,rank_pct,1,10.0,126,both,3.0,0.05,0.25,,1.25,True,8,4,0.11348898103881419,0.18887033666443168,-0.06086443855216324,-0.020302042174591438,0.007371488004038361,-2.7541308028269547,-4.768661657424661,-0.07162861131331742,0.24967880085653107,0.49935760171306215,0.13361884368308352,0.7494646680942184,312,33,0.10576923076923077,0.5576923076923077,-2.926328853311804e-05,-0.7799883774405898,934,311.54657534246576
quantile_band_target1m_minv10_lb252_entry0p05_both_costx3p0_hazardexp_minh8_tail4,quantile_band_target1m_minv10_lb252_entry0p05_both_costx3p0,quantile_band,1,10.0,252,both,3.0,0.05,0.25,,1.25,True,8,4,0.11440997225249279,0.1899995128171446,-0.06146625920071799,-0.02050278645941758,0.007522454369887374,-2.7255448090839725,-4.719166211470671,-0.07072623428358045,0.2595289079229122,0.5190578158458244,0.13190578158458247,0.7623126338329764,308,45,0.1461038961038961,0.5714285714285714,-3.596332009416187e-05,-0.8808211746179347,934,311.54657534246576
rank_pct_target3m_minv10_lb126_entry0p1_both_costx3p0_hazardexp_minh8_tail4,rank_pct_target3m_minv10_lb126_entry0p1_both_costx3p0,rank_pct,3,10.0,126,both,3.0,0.1,0.25,,1.25,True,8,4,0.1293045325788111,0.2065202240963628,-0.06156286065395668,-0.020535008998956782,0.009574084658265598,-2.144853501084125,-3.713723633211024,-0.07470887588349165,0.35978494623655916,0.7195698924731183,0.14623655913978495,0.8559139784946237,340,55,0.16176470588235295,0.5176470588235295,1.704187327589445e-05,0.4434081495999241,930,310.2123287671233
quantile_band_target1m_minv10_lb126_entry0p05_both_costx3p0_hazardexp_minh8_tail4,quantile_band_target1m_minv10_lb126_entry0p05_both_costx3p0,quantile_band,1,10.0,126,both,3.0,0.05,0.25,,1.25,True,8,4,0.11708578219316598,0.19410067591714164,-0.06230588444626345,-0.020782853236527603,0.007428879145984391,-2.797575896460986,-4.843885009925994,-0.07310262985404245,0.2537473233404712,0.5074946466809424,0.1379014989293362,0.7548179871520343,322,35,0.10869565217391304,0.5590062111801242,-2.6671694256854055e-05,-0.7300288108635752,934,311.54657534246576
quantile_band_target3m_minv10_lb126_entry0p1_both_costx3p0_hazardexp_minh8_tail4,quantile_band_target3m_minv10_lb126_entry0p1_both_costx3p0,quantile_band,3,10.0,126,both,3.0,0.1,0.25,,1.25,True,8,4,0.12801117008115853,0.206882311916416,-0.06306006455469082,-0.021034418793242762,0.009706516551259925,-2.1670409443141008,-3.7521402580490557,-0.07620607978422572,0.36322580645161295,0.7264516129032259,0.14666666666666667,0.8591397849462366,341,56,0.16422287390029325,0.5131964809384164,1.2192638776100021e-05,0.31803330563913396,930,310.2123287671233
mad_z_target1m_minv10_lb126_entry1p5_contango_only_costx3p0_hazardexp_minh8_tail4,mad_z_target1m_minv10_lb126_entry1p5_contango_only_costx3p0,mad_z,1,10.0,126,contango_only,3.0,1.5,0.25,,1.25,True,8,4,0.07390453329923699,0.1525470654849544,-0.06551533925643306,-0.021853404258823903,0.005902520411326896,-3.7023852076627084,-6.4105242796293975,-0.06565475429760588,0.15460385438972166,0.3092077087794433,0.09550321199143469,0.550321199143469,223,19,0.08520179372197309,0.515695067264574,-8.886155517696883e-05,-2.0517108317934514,934,311.54657534246576
curve_md_target1m_minv10_lb126_md2p5_comp1p25_both_costx3p0_hazardexp_minh8_tail4,curve_md_target1m_minv10_lb126_md2p5_comp1p25_both_costx3p0,curve_md,1,10.0,126,both,3.0,1.25,0.25,2.5,1.25,True,8,4,0.11554204082106974,0.19608611070604415,-0.06858621951827434,-0.02287773212698603,0.0074261434592324425,-3.0807016121596233,-5.334105279528721,-0.07387647371084682,0.21220556745182015,0.4244111349036403,0.15331905781584582,0.6702355460385439,358,18,0.05027932960893855,0.5111731843575419,-5.593466149856378e-06,-0.19539491094771497,934,311.54657534246576
mad_z_target1m_minv10_lb252_entry1p5_contango_only_costx3p0_hazardexp_minh8_tail4,mad_z_target1m_minv10_lb252_entry1p5_contango_only_costx3p0,mad_z,1,10.0,252,contango_only,3.0,1.5,0.25,,1.25,True,8,4,0.066510197769617,0.1501845168578017,-0.06889701210038807,-0.022981400611567802,0.005792749693451105,-3.9672697471373626,-6.869160719750843,-0.06900406169174195,0.15310492505353318,0.30620985010706636,0.08907922912205567,0.5492505353319058,208,32,0.15384615384615385,0.5096153846153846,-0.00011777372821181944,-2.626668496988286,934,311.54657534246576
rank_pct_target1m_minv10_lb126_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv10_lb126_entry0p1_contango_only_costx3p0,rank_pct,1,10.0,126,contango_only,3.0,0.1,0.25,,1.25,True,8,4,0.07868927691495545,0.16676675923010664,-0.07206208393316874,-0.02403714717496793,0.006059127376344937,-3.9670971877584,-6.868861940443323,-0.07227527179790415,0.16980728051391866,0.3396145610278373,0.11177730192719487,0.5813704496788008,261,29,0.1111111111111111,0.4904214559386973,-7.780711096333663e-05,-2.1862109088964554,934,311.54657534246576
quantile_band_target1m_minv10_lb126_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target1m_minv10_lb126_entry0p1_contango_only_costx3p0,quantile_band,1,10.0,126,contango_only,3.0,0.1,0.25,,1.25,True,8,4,0.07922643421851365,0.17020588432134853,-0.07496405172085238,-0.02500513232058569,0.005970763229294741,-4.187928973284587,-7.25122288978474,-0.07517723958558785,0.17044967880085654,0.3408993576017131,0.1139186295503212,0.5813704496788008,266,32,0.12030075187969924,0.48872180451127817,-8.212140635799391e-05,-2.4217231142022837,934,311.54657534246576
quantile_band_target3m_minv10_lb252_entry0p1_both_costx3p0_hazardexp_minh8_tail4,quantile_band_target3m_minv10_lb252_entry0p1_both_costx3p0,quantile_band,3,10.0,252,both,3.0,0.1,0.25,,1.25,True,8,4,0.1038950000264715,0.19837621874828648,-0.07599603188581816,-0.025349361320817432,0.009503910307739465,-2.6672559504453965,-4.618241504133055,-0.08080395613751293,0.34623655913978496,0.6924731182795699,0.138494623655914,0.8569892473118279,322,76,0.2360248447204969,0.4751552795031056,-4.863295509683434e-05,-1.2280406628799116,930,310.2123287671233
rank_pct_target3m_minv10_lb252_entry0p1_both_costx3p0_hazardexp_minh8_tail4,rank_pct_target3m_minv10_lb252_entry0p1_both_costx3p0,rank_pct,3,10.0,252,both,3.0,0.1,0.25,,1.25,True,8,4,0.1044582550252412,0.1995266587088617,-0.07658321684762366,-0.02554522370191283,0.009478279742617437,-2.695132913945678,-4.666509294040771,-0.08139114109931841,0.344731182795699,0.689462365591398,0.138494623655914,0.853763440860215,322,75,0.2329192546583851,0.4720496894409938,-4.867011342452971e-05,-1.2275918537479764,930,310.2123287671233
rank_pct_target1m_minv10_lb252_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv10_lb252_entry0p1_contango_only_costx3p0,rank_pct,1,10.0,252,contango_only,3.0,0.1,0.25,,1.25,True,8,4,0.07276758920694319,0.17175469060679505,-0.07949988291636534,-0.026518111630321865,0.006097794429397175,-4.348803807238781,-7.529770899027613,-0.07971307078110088,0.16916488222698073,0.33832976445396146,0.10663811563169165,0.5845824411134903,249,39,0.1566265060240964,0.4738955823293173,-0.00011882979099774492,-3.064949104126813,934,311.54657534246576
quantile_band_target1m_minv10_lb252_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target1m_minv10_lb252_entry0p1_contango_only_costx3p0,quantile_band,1,10.0,252,contango_only,3.0,0.1,0.25,,1.25,True,8,4,0.07293034971368303,0.17213887501531092,-0.07981735292027034,-0.026624007446692913,0.0060982439197843265,-4.365848233836227,-7.559282606861027,-0.08003054078500588,0.16980728051391866,0.3396145610278373,0.10663811563169165,0.5835117773019272,249,40,0.1606425702811245,0.4738955823293173,-0.00011971904361531937,-3.090794678061155,934,311.54657534246576
curve_md_target1m_minv10_lb252_md2p5_comp1p25_both_costx3p0_hazardexp_minh8_tail4,curve_md_target1m_minv10_lb252_md2p5_comp1p25_both_costx3p0,curve_md,1,10.0,252,both,3.0,1.25,0.25,2.5,1.25,True,8,4,0.10450185285642431,0.19909387421301183,-0.08207945122937838,-0.02737855667719676,0.007521155372993989,-3.6402062342049484,-6.302864002084956,-0.08320682898875727,0.21477516059957175,0.4295503211991435,0.145610278372591,0.6627408993576017,340,30,0.08823529411764706,0.48823529411764705,-4.172798676752583e-05,-1.2910074146723995,934,311.54657534246576
mad_z_target1m_minv10_lb126_entry1p5_both_costx3p0_hazardexp_minh8_tail4,mad_z_target1m_minv10_lb126_entry1p5_both_costx3p0,mad_z,1,10.0,126,both,3.0,1.5,0.25,,1.25,True,8,4,0.13929785822885157,0.2439113174224874,-0.08600393176581744,-0.028687612856132257,0.008366375138393797,-3.428917826608453,-5.937027010272688,-0.09233783265433892,0.31520342612419705,0.6304068522483941,0.17601713062098504,0.8479657387580299,411,38,0.09245742092457421,0.5182481751824818,-5.197440691748479e-05,-1.7160205860178852,934,311.54657534246576
mad_z_target1m_minv10_lb252_entry1p5_both_costx3p0_hazardexp_minh8_tail4,mad_z_target1m_minv10_lb252_entry1p5_both_costx3p0,mad_z,1,10.0,252,both,3.0,1.5,0.25,,1.25,True,8,4,0.12826187711747267,0.246570053819458,-0.09983745210384623,-0.03330194464011857,0.00827605104815834,-4.023893091806051,-6.967201659694421,-0.10042004973852309,0.31220556745182015,0.6244111349036403,0.1738758029978587,0.8233404710920771,406,69,0.16995073891625614,0.5049261083743842,-7.955115606345836e-05,-2.6093392861675655,934,311.54657534246576
rank_pct_target1m_minv10_lb126_entry0p1_both_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv10_lb126_entry0p1_both_costx3p0,rank_pct,1,10.0,126,both,3.0,0.1,0.25,,1.25,True,8,4,0.1493466774096208,0.27955114545856363,-0.1092497063546544,-0.03644151164021692,0.008518283587123754,-4.278034567351331,-7.407236936432238,-0.11669178870960659,0.3331905781584583,0.6663811563169166,0.2012847965738758,0.8297644539614561,470,60,0.1276595744680851,0.474468085106383,-6.614151563249441e-05,-2.620414285357583,934,311.54657534246576
