signal,entry,target,horizon,events,direction,train_event_mean_bps,train_event_t,roundtrip_bps,event_gross_to_roundtrip_cost,screen_score
feat:PL_signed_notional_share,3.0,PL,10,3370,1.0,0.25762293055506796,0.39185082777575053,5.126364894653202,0.0502545050633771,0.019692269408544964
feat:complex_signed_notional_ratio,3.0,GC,50,1353,-1.0,0.15635675540499663,0.13843334748252403,1.1015763557651,0.1419390989891019,0.019649104611714718
feat:max_share,1.5,SI,2,22360,-1.0,0.08753516995180102,0.8383088978023544,3.739016638624893,0.023411281203603855,0.019625885341934126
feat:GC_signed_notional_share,2.0,HG,20,8987,1.0,0.11445309864987258,0.27435971044440344,1.6007683688161451,0.07149885072661502,0.01961640398246172
feat:SI_signed_notional_share,1.5,HG,20,18023,1.0,0.10694953991376407,0.29335517237586267,1.6007683688161451,0.06681137758416544,0.019599463187871702
feat:GC_signed_notional_share,2.5,SI,1,3988,-1.0,0.10269783318588814,0.7108254096123965,3.739016638624893,0.02746653548555953,0.019523911337156277
feat:PL_notional_share,2.5,SI,5,4801,1.0,0.1533850943914244,0.4752293083465476,3.739016638624893,0.04102284349497712,0.019495257540526646
feat:GC_signed_notional_share,3.0,SI,10,1805,-1.0,0.23473638905066727,0.30909343704649084,3.739016638624893,0.06278024725158667,0.019404962401621432
feat:GC_abs_signed_notional_share,1.5,PL,20,13863,-1.0,0.1941726350704453,0.5122943760570545,5.126364894653202,0.03787725592319176,0.019404305189924895
feat:HG_abs_signed_notional_share,1.5,PA,1,10372,-1.0,0.19584986326046513,1.1070349254403704,11.187768040275966,0.017505713611097908,0.01937943636224225
resid:PA,2.5,HG,1,7999,1.0,0.05325271037840491,0.5814475333466225,1.6007683688161451,0.03326696817340798,0.019342996586348665
size:HG_large_minus_small_share,1.5,PL,5,17255,1.0,0.135502502357706,0.7304371490698218,5.126364894653202,0.026432473134917707,0.019307260319533944
feat:rank_turnover_l1,2.0,SI,2,9046,1.0,0.10702639283174928,0.6727179598629159,3.739016638624893,0.02862420876284483,0.019256019321631176
feat:hhi,1.5,SI,1,22853,-1.0,0.06904603748243132,1.0367017797417146,3.739016638624893,0.018466362724672055,0.01914411110202358
feat:HG_abs_signed_notional_share,2.0,PA,1,6598,-1.0,0.2167895850736166,0.9859495534017035,11.187768040275966,0.019377375745830094,0.019105114962698184
feat:HG_notional_share,1.5,HG,1,10389,1.0,0.08484516779728545,0.3595893006159294,1.6007683688161451,0.053002776322993585,0.019059231268687808
feat:HG_abs_signed_notional_share,3.0,HG,1,2954,-1.0,0.10740659294218688,0.2837850536158014,1.6007683688161451,0.06709689861102132,0.019041096969782678
feat:hhi,1.5,PL,10,22853,-1.0,0.14463370623210908,0.6747939334978661,5.126364894653202,0.028213697074697515,0.019038431627552373
size:very_large_small_l1_distance,2.5,PA,2,1828,-1.0,0.36781212950387887,0.5783486172510907,11.187768040275966,0.03287627417548837,0.01901394770976144
feat:PA_notional_share,2.0,SI,1,6493,1.0,0.0967936370516871,0.7320297751410747,3.739016638624893,0.025887458229467822,0.01895039022669129
feat:SI_signed_notional_share,1.5,GC,10,18023,1.0,0.05266043519847901,0.39615103880802355,1.1015763557651,0.047804616468827256,0.018937848473945067
feat:SI_abs_signed_notional_share,3.0,PL,5,3354,1.0,0.1945737020856175,0.4982429561286678,5.126364894653202,0.0379554920658414,0.01891105656820302
feat:HG_notional_share,2.0,HG,2,6507,-1.0,0.12424383379251473,0.24218756926284504,1.6007683688161451,0.07761512297022696,0.018797417970196077
feat:PL_signed_notional_share,1.5,GC,10,15360,-1.0,0.0541574805784419,0.37939098160059465,1.1015763557651,0.04916361929430377,0.01865223378310384
feat:rank_turnover_l1,2.5,PL,1,1234,1.0,0.17189098657097013,0.5541930147755021,5.126364894653202,0.03353077475039914,0.01858252114668198
size:PL_large_minus_small_share,2.0,PA,5,9002,1.0,0.2857908722642175,0.7272172316496092,11.187768040275966,0.02554494079921664,0.01857672113065948
anom:md_rolling,1.5,GC,5,10778,1.0,0.04903395510343771,0.4153169260492601,1.1015763557651,0.04451253410334971,0.018486808834466063
feat:SI_signed_notional_share,2.5,HG,10,5099,-1.0,0.10763415270650462,0.27464733553314025,1.6007683688161451,0.0672390551957907,0.018467027353289665
feat:PL_abs_signed_notional_share,2.0,PA,10,7156,1.0,0.35658930759881646,0.57706579406019,11.187768040275966,0.03187314094420754,0.018392899388161476
anom:md_rolling,2.5,HG,5,4638,-1.0,0.1393282740747489,0.2112984604179348,1.6007683688161451,0.08703837281454387,0.018391074172995348
size:PL_large_minus_small_share,2.0,PA,10,9002,1.0,0.33460516411532687,0.6139870921154276,11.187768040275966,0.029908124919174963,0.018363202649749194
size:HG_large_minus_small_share,2.5,PA,10,5766,1.0,0.37785294447446816,0.5417487331206807,11.187768040275966,0.03377375568694287,0.01829688935612869
feat:GC_notional_share,1.5,PL,1,19425,-1.0,0.08455481623656251,1.1084420710481202,5.126364894653202,0.01649410800326625,0.018282763235231814
feat:hhi,1.5,PL,2,22853,-1.0,0.09453167194263602,0.9865058569583421,5.126364894653202,0.018440293245850007,0.01819145729106039
anom:md_robust_snapshot,3.0,PL,1,3210,1.0,0.15304499514763745,0.608532902354181,5.126364894653202,0.029854487203449635,0.018167437746210963
feat:PL_signed_notional_share,1.5,HG,50,15360,-1.0,0.13750274716004016,0.21059673617720873,1.6007683688161451,0.08589796615092468,0.01808983131564509
feat:SI_abs_signed_notional_share,2.5,PL,2,5082,1.0,0.13734807902414647,0.6712119000779343,5.126364894653202,0.02679248977524025,0.017983437969857633
feat:distance_from_equal_weight,1.5,SI,1,23078,-1.0,0.06818702395225582,0.9824897247672599,3.739016638624893,0.018236619556026668,0.017917291328285873
anom:md_rolling,2.5,GC,10,4638,1.0,0.06928725298184554,0.2847702018310791,1.1015763557651,0.06289827538438957,0.01791155457603941
resid:SI,1.5,SI,1,40816,1.0,0.06065934674040917,1.1039024818550796,3.739016638624893,0.01622334228571874,0.017908987813189375
feat:GC_signed_notional_share,2.5,GC,1,3988,1.0,0.04207249234999599,0.46885469199481844,1.1015763557651,0.038192987830402855,0.017906961545585378
feat:PA_abs_signed_notional_share,3.0,PL,10,3261,-1.0,0.24282577220550572,0.37636590073601534,5.126364894653202,0.047368023384127995,0.01782770878705197
resid:PL,2.5,HG,5,8043,1.0,0.07564766653692166,0.37638757714679527,1.6007683688161451,0.04725709728564115,0.017786984350332866
size:PA_large_minus_small_share,2.5,PA,2,4822,1.0,0.27833569473318875,0.7145075640683921,11.187768040275966,0.02487857218090152,0.01777592800647561
size:very_large_small_l1_distance,2.5,PL,5,1828,-1.0,0.2191104003758233,0.4144378525741399,5.126364894653202,0.04274186580131185,0.01771384707770775
feat:HG_abs_signed_notional_share,1.5,SI,5,10372,1.0,0.1269682760438024,0.5213882475507698,3.739016638624893,0.03395766542790722,0.01770512766837191
anom:md_ewma,3.0,GC,2,3188,-1.0,0.051323367655171,0.3797993356599644,1.1015763557651,0.046590839923687684,0.01769517005085633
feat:HG_signed_notional_share,1.5,PA,50,14960,1.0,0.4211171145870418,0.46834007880483736,11.187768040275966,0.037640851425505086,0.017628719322902227
feat:SI_notional_share,3.0,HG,2,2776,1.0,0.0794084415915451,0.3550722692896175,1.6007683688161451,0.049606453462265714,0.01761387600225649
feat:complex_signed_notional_ratio,1.5,GC,10,21280,-1.0,0.04942292601127673,0.3914230827483936,1.1015763557651,0.044865638003776895,0.017561446336911837
feat:HG_notional_share,3.0,HG,5,2759,1.0,0.19524346841072207,0.1436505943705536,1.6007683688161451,0.12196859471624566,0.017520861125529853
feat:PL_abs_signed_notional_share,1.5,PA,5,10888,1.0,0.26441157901234863,0.7384332685128281,11.187768040275966,0.02363398830405376,0.017452123231356368
feat:SI_abs_signed_notional_share,2.5,PA,2,5082,1.0,0.24860223292899672,0.7841029861492116,11.187768040275966,0.02222089625330349,0.017423471107127095
feat:PL_signed_notional_share,2.5,GC,20,5280,1.0,0.08176923708441865,0.2342457345683107,1.1015763557651,0.0742292957328644,0.01738789590543319
size:very_large_small_l1_distance,1.5,HG,1,19645,-1.0,0.043699012170857164,0.6361643209327678,1.6007683688161451,0.027298772903149596,0.017366505326230002
resid:GC,2.5,HG,1,6952,-1.0,0.055523284172300805,0.49679676685432517,1.6007683688161451,0.03468539562245553,0.017231592402299073
size:GC_large_minus_small_share,2.5,PL,50,4629,1.0,0.3094821077192109,0.28377519898408576,5.126364894653202,0.06037067475278647,0.017131700240775503
feat:PL_abs_signed_notional_share,2.0,HG,2,7156,-1.0,0.08937484568478343,0.3067162406177108,1.6007683688161451,0.05583246609931515,0.01712472410639773
feat:PL_notional_share,3.0,GC,2,3232,-1.0,0.04902551434725962,0.38443003414495597,1.1015763557651,0.04450487166929881,0.017109009335445426
size:GC_large_minus_small_share,1.5,PL,1,22693,-1.0,0.08086281939040235,1.082468444519305,5.126364894653202,0.015773910178485784,0.017074760014892738
feat:entropy_normalized,3.0,PL,1,467,-1.0,0.1828429127739417,0.47707102753822983,5.126364894653202,0.03566716699481281,0.017015772007592984
resid:PA,2.0,PL,1,20167,1.0,0.08163183851685425,1.068419735940667,5.126364894653202,0.015923922739482756,0.017013433328457752
feat:GC_notional_share,3.0,PA,1,1390,-1.0,0.29740303486373365,0.636693552756184,11.187768040275966,0.026582874599570056,0.01692514487127238
feat:HG_signed_notional_share,2.0,SI,20,8062,-1.0,0.18192946081737327,0.34732572693486524,3.739016638624893,0.048657034295595404,0.016899839807212342
feat:max_share,2.5,GC,50,1824,-1.0,0.12935839669957327,0.143379421943276,1.1015763557651,0.11743025893990562,0.016837082645452885
feat:SI_signed_notional_share,2.5,SI,10,5099,-1.0,0.18266509180991075,0.34461592536985963,3.739016638624893,0.04885377880454951,0.016835790190544264
feat:hhi,1.5,PA,2,22853,-1.0,0.16351144949133462,1.149186409029352,11.187768040275966,0.014615198393700457,0.01679558735930818
size:GC_large_minus_small_share,1.5,HG,20,22693,1.0,0.09216626810030179,0.29169456121732085,1.6007683688161451,0.05757626768229043,0.01679468413811672
resid:PA,2.0,SI,1,20167,1.0,0.06839195893027243,0.9170476569672411,3.739016638624893,0.0182914294158972,0.0167741124884302
feat:entropy_normalized,3.0,PL,5,467,1.0,0.27091511310052613,0.3170811432980549,5.126364894653202,0.05284741111251963,0.016756917535900057
feat:PA_abs_signed_notional_share,2.0,HG,10,6815,-1.0,0.10224283123777263,0.2619889798675708,1.6007683688161451,0.06387109667427195,0.0167335234607155
feat:HG_signed_notional_share,3.0,SI,10,2761,1.0,0.20089849113105399,0.31048290504534465,3.739016638624893,0.05373030145298816,0.016682340084085867
feat:hhi,2.0,SI,2,6413,-1.0,0.10114490428968702,0.6142885847674604,3.739016638624893,0.027051204652270636,0.01661724622209827
feat:HG_signed_notional_share,3.0,PA,20,2761,-1.0,0.5164571503785246,0.35950580947173927,11.187768040275966,0.04616266162466712,0.016595745034745948
feat:distance_from_equal_weight,1.5,PA,1,23078,-1.0,0.1414506594467401,1.310963906649095,11.187768040275966,0.012643331443547784,0.016574951182292744
feat:abs_complex_signed_notional_ratio,3.0,PA,50,2440,-1.0,0.6106510586242468,0.3033866269598962,11.187768040275966,0.05458202712336393,0.01655945710159095
feat:GC_abs_signed_notional_share,2.0,PL,50,8087,1.0,0.25929993165009707,0.3269804586103666,5.126364894653202,0.05058163766698443,0.016539207081613966
feat:abs_complex_signed_notional_ratio,2.5,PA,20,4310,-1.0,0.41890466391851416,0.44137823748593574,11.187768040275966,0.037443095209916524,0.01652656736977104
size:PA_large_minus_small_share,3.0,GC,1,3329,-1.0,0.04407954113977726,0.4112936261244099,1.1015763557651,0.0400149666512784,0.016457900733251627
feat:SI_notional_share,2.0,PL,5,7938,1.0,0.1476609651391969,0.5701965667255156,5.126364894653202,0.028804224469703137,0.01642406989981581
feat:entropy_normalized,2.0,PA,2,7597,1.0,0.20540164997448043,0.8892229133906558,11.187768040275966,0.01835948414688564,0.01632567398144321
size:PA_large_minus_small_share,1.5,PL,2,12811,-1.0,0.10948913937621946,0.7639692582974458,5.126364894653202,0.021358046418119128,0.01631689088073289
feat:abs_complex_signed_notional_ratio,2.5,PA,1,4310,-1.0,0.19627117272357583,0.9267697143581753,11.187768040275966,0.017543371655275617,0.016258665537839095
feat:SI_signed_notional_share,2.0,HG,20,9352,1.0,0.11099541504560934,0.2344094323870139,1.6007683688161451,0.06933883577903058,0.01625367713733893
resid:GC,1.5,HG,10,43222,1.0,0.062218249554670126,0.4164707038533196,1.6007683688161451,0.03886774049682396,0.01618727524190045
feat:abs_complex_signed_notional_ratio,3.0,HG,50,2440,-1.0,0.19677634105330905,0.1316291551823962,1.6007683688161451,0.12292618025607027,0.01618066925690548
size:PA_large_minus_small_share,1.5,SI,50,12811,-1.0,0.20268230448482824,0.2982811030400048,3.739016638624893,0.054207382334454976,0.0161690377956325
feat:entropy_normalized,1.5,HG,10,22750,1.0,0.08045034208535132,0.3214233770174623,1.6007683688161451,0.05025732870074682,0.016153880310870675
feat:PL_notional_share,2.0,HG,5,7235,1.0,0.07901401653276904,0.3265745878444003,1.6007683688161451,0.049360056128048176,0.016119739985993798
feat:distance_from_equal_weight,2.5,PA,2,1085,-1.0,0.37229974589477594,0.48361113143692874,11.187768040275966,0.03327739228722805,0.016093317335296883
feat:PA_signed_notional_share,2.5,PL,50,5168,1.0,0.2966305461818153,0.2777431695780159,5.126364894653202,0.0578637206436867,0.016071253175154416
feat:SI_notional_share,2.5,PA,2,4730,1.0,0.23973226309004927,0.7474052951389746,11.187768040275966,0.021428068782532235,0.016015452072666754
size:HG_large_minus_small_share,2.5,PL,10,5766,1.0,0.19232194129496985,0.42564562907013187,5.126364894653202,0.037516241088409764,0.015968624038422904
size:SI_large_minus_small_share,3.0,PA,2,2816,-1.0,0.2702387762474347,0.6554954206378324,11.187768040275966,0.024154842616916535,0.015833388721616343
feat:PA_abs_signed_notional_share,1.5,SI,10,10459,-1.0,0.14048997519036016,0.42138117263688657,3.739016638624893,0.037574043864653274,0.015832994664397408
resid:HG,2.5,PA,5,7533,-1.0,0.26757508457586554,0.6617398880849613,11.187768040275966,0.023916752976339446,0.01582666943791853
resid:HG,2.5,HG,50,7533,-1.0,0.16481622782032165,0.15363300958990095,1.6007683688161451,0.10296069751941199,0.015818161829382713
feat:rank_turnover_l1,1.5,PA,1,14905,1.0,0.15911058505994388,1.1117122155209922,11.187768040275966,0.01422183446127465,0.015810587097716437
resid:PA,1.5,HG,1,44665,-1.0,0.033909451952846496,0.7443435352333363,1.6007683688161451,0.021183234634954945,0.015767603755859616
feat:SI_signed_notional_share,3.0,PA,50,2935,-1.0,0.591532794485094,0.29796136409064294,11.187768040275966,0.052873172947059316,0.015754162735106273
resid:HG,2.5,HG,20,7533,1.0,0.14120758733325292,0.17749020635905374,1.6007683688161451,0.08821237980713198,0.01565683349539108
feat:complex_signed_notional_ratio,3.0,PL,20,1353,1.0,0.3036953994021793,0.2630315823858253,5.126364894653202,0.05924186156138311,0.0155824805899726
size:PA_large_minus_small_share,1.5,PL,5,12811,1.0,0.132455960508147,0.6017398048191666,5.126364894653202,0.025838184216324233,0.015547863927212614
size:HG_large_minus_small_share,3.0,HG,2,3573,-1.0,0.11123238958668584,0.22339632888614153,1.6007683688161451,0.06948687377484115,0.015523112507074216
size:PL_large_minus_small_share,2.0,PL,1,9002,1.0,0.10233537867115622,0.7753154955776848,5.126364894653202,0.019962562317382443,0.015477283896101784
feat:HG_abs_signed_notional_share,2.0,PA,20,6598,-1.0,0.394945011654228,0.4384293847932254,11.187768040275966,0.03530150162502708,0.015477215639737668
feat:PL_signed_notional_share,2.5,PA,10,5280,1.0,0.35121199478211135,0.4926761294024307,11.187768040275966,0.031392498800274386,0.015466334801189635
feat:contribution_velocity_l2,1.5,PA,20,12911,1.0,0.32432437979454737,0.5329433269314506,11.187768040275966,0.028989194147302624,0.015449597573925198
feat:GC_notional_share,2.0,PA,1,6747,-1.0,0.19209204652275083,0.8987550970815805,11.187768040275966,0.01716982742502521,0.015431469914252517
feat:PL_notional_share,2.0,HG,2,7235,-1.0,0.06225222612685623,0.3960399789862575,1.6007683688161451,0.038888965661468634,0.015401585143365327
feat:PL_signed_notional_share,2.0,HG,5,8766,-1.0,0.08614064173307238,0.28542057359113154,1.6007683688161451,0.05381205889068014,0.015359068714697674
feat:complex_signed_notional_ratio,3.0,PA,5,1353,1.0,0.3831596769376025,0.44828162064593186,11.187768040275966,0.03424808912360604,0.015352788896356426
feat:GC_abs_signed_notional_share,3.0,PA,5,2829,-1.0,0.31347221867253955,0.5477006041605965,11.187768040275966,0.028019191812347157,0.015346128283714178
feat:SI_signed_notional_share,2.0,PA,10,9352,1.0,0.29381440987446233,0.5839488431691879,11.187768040275966,0.02626211133594569,0.015335729533805902
size:PA_large_minus_small_share,1.5,HG,2,12811,-1.0,0.05414487502537321,0.45198314947636653,1.6007683688161451,0.03382430342836939,0.015288015192398658
size:very_large_small_l1_distance,1.5,PA,50,19645,-1.0,0.3602338997800645,0.47459213992231475,11.187768040275966,0.03219890674200809,0.015281348053848669
feat:PA_abs_signed_notional_share,2.5,SI,10,4629,1.0,0.16850016489562422,0.3380177492850213,3.739016638624893,0.04506536910132444,0.015232894634328432
resid:PA,2.0,GC,1,20167,1.0,0.026049535073299976,0.6433805122176391,1.1015763557651,0.023647507444190984,0.015214345452114031
feat:HG_abs_signed_notional_share,1.5,PA,20,10372,1.0,0.34937294370664557,0.48691071514548556,11.187768040275966,0.031228118284979,0.01520530540678694
feat:PA_abs_signed_notional_share,2.0,GC,1,6815,1.0,0.0338708114013803,0.49296882066774605,1.1015763557651,0.030747583882059018,0.015157600164721232
feat:HG_abs_signed_notional_share,1.5,PL,10,10372,-1.0,0.16301258243386876,0.47631439405612847,5.126364894653202,0.031798864455374776,0.015146256854734797
feat:PA_abs_signed_notional_share,2.5,GC,2,4629,1.0,0.04402387419599893,0.37880169045887957,1.1015763557651,0.039964432756385865,0.015138594686349186
feat:GC_abs_signed_notional_share,1.5,PL,50,13863,1.0,0.2176137313581088,0.3562316503028649,5.126364894653202,0.04244991057602628,0.015122001699706882
feat:GC_notional_share,3.0,SI,1,1390,-1.0,0.13008731232754409,0.4341995759558389,3.739016638624893,0.034791851681993745,0.015106607247040126
